ReceivingStatsID,PlayerID,PositionID,TeamID,GameID,Rec,RecYds,RecTD,Lng,LongTarget,LongRec,LongYds,LongTD,ShortTarget,ShortRec,ShortYds,ShortTD,RZInsideTwenty,RZInsideTen,RZInsideFive,RZTD,TotalTargets,RZTotal
1481,345,2,18,138,4,33,0,14,0,0,0,0,6,4,33,0,0,0,0,0,6,0
1482,348,3,18,40,5,87,2,43,6,2,68,0,3,3,19,2,0,1,1,2,9,2
1483,348,3,18,50,2,62,1,51,2,1,51,1,2,1,11,0,0,0,0,0,4,0
1484,348,3,18,95,1,10,0,10,0,0,0,0,2,1,10,0,0,0,0,0,2,0
1485,348,3,18,134,1,10,0,10,3,0,0,0,1,1,10,0,0,0,0,0,4,0
1486,348,3,18,142,7,99,0,23,3,2,42,0,6,5,57,0,0,0,0,0,9,0
1487,348,3,18,143,7,74,0,16,1,0,0,0,8,7,74,0,1,0,0,0,9,1
1488,348,3,18,144,2,33,0,19,1,1,19,0,1,1,14,0,0,0,0,0,2,0
1489,350,2,18,40,4,36,0,15,0,0,0,0,5,4,36,0,0,0,1,0,5,1
1490,350,2,18,50,5,54,0,17,0,0,0,0,6,5,54,0,0,0,0,0,6,0
1491,350,2,18,95,3,20,0,8,0,0,0,0,4,3,20,0,1,0,0,0,4,1
1492,350,2,18,134,2,17,0,15,0,0,0,0,3,2,17,0,0,0,0,0,3,0
1493,350,2,18,142,1,8,0,8,0,0,0,0,2,1,8,0,0,0,0,0,2,0
1494,351,2,18,40,2,12,0,11,0,0,0,0,2,2,12,0,1,1,0,0,2,2
1495,351,2,18,135,1,6,0,6,0,0,0,0,1,1,6,0,0,0,0,0,1,0
1496,353,4,19,152,1,17,0,17,0,0,0,0,1,1,17,0,0,0,0,0,1,0
1497,354,3,19,6,4,55,1,25,3,1,17,1,5,3,38,0,1,0,0,1,8,1
1498,354,3,19,82,7,209,2,56,6,5,195,2,3,2,14,0,1,0,0,0,9,1
1499,354,3,19,122,5,37,0,11,0,0,0,0,9,5,37,0,0,1,0,0,9,1
1500,354,3,19,143,4,49,0,29,1,1,29,0,3,3,20,0,1,0,0,0,4,1
1501,354,3,19,145,4,52,0,36,4,1,36,0,3,3,16,0,0,0,0,0,7,0
1502,354,3,19,146,4,65,1,40,3,1,40,0,4,3,25,1,0,1,0,1,7,1
1503,354,3,19,148,4,78,0,40,3,2,63,0,4,2,15,0,0,0,0,0,7,0
1504,354,3,19,149,7,124,2,31,8,4,106,2,3,3,18,0,1,0,0,0,11,1
1505,354,3,19,150,7,125,1,34,5,4,95,1,4,3,30,0,0,0,0,0,9,0
1506,354,3,19,151,3,47,1,19,2,1,19,1,9,2,28,0,2,0,0,1,11,2
1507,354,3,19,152,4,49,0,23,4,1,23,0,4,3,26,0,0,0,0,0,8,0
1508,356,3,19,6,2,31,0,16,0,0,0,0,2,2,31,0,0,0,0,0,2,0
1509,356,3,19,143,2,13,0,8,0,0,0,0,3,2,13,0,0,0,0,0,3,0
1510,356,3,19,145,1,5,0,5,1,0,0,0,2,1,5,0,0,0,0,0,3,0
1511,356,3,19,147,1,9,1,9,0,0,0,0,1,1,9,1,0,1,0,1,1,1
1512,357,3,19,6,4,66,0,33,8,2,51,0,5,2,15,0,1,0,0,0,13,1
1513,357,3,19,82,3,43,0,18,1,0,0,0,3,3,43,0,0,0,0,0,4,0
1514,357,3,19,122,4,36,0,15,2,0,0,0,7,4,36,0,0,0,0,0,9,0
1515,357,3,19,143,4,51,0,20,2,0,0,0,5,4,51,0,0,1,0,0,7,1
1516,357,3,19,145,2,15,1,12,4,0,0,0,5,2,15,1,0,0,1,1,9,1
1517,357,3,19,146,3,32,1,18,2,1,18,0,8,2,14,1,2,0,3,1,10,5
1518,357,3,19,147,8,144,0,34,5,4,100,0,7,4,44,0,0,0,0,0,12,0
1519,357,3,19,148,1,13,0,13,1,0,0,0,4,1,13,0,0,0,0,0,5,0
1520,357,3,19,149,6,86,0,22,4,1,22,0,8,5,64,0,1,0,0,0,12,1
1521,357,3,19,150,8,75,0,19,3,1,19,0,10,7,56,0,0,0,1,0,13,1
1522,357,3,19,151,5,117,0,40,4,2,67,0,5,3,50,0,1,0,0,0,9,1
1523,357,3,19,152,2,24,0,15,0,0,0,0,4,2,24,0,0,0,0,0,4,0
1524,358,2,19,145,1,-5,0,-5,0,0,0,0,1,1,-5,0,0,0,0,0,1,0
1525,359,2,19,6,1,3,0,3,0,0,0,0,2,1,3,0,0,0,0,0,2,0
1526,359,2,19,122,1,7,0,7,0,0,0,0,2,1,7,0,0,0,0,0,2,0
1527,359,2,19,146,2,16,0,9,0,0,0,0,2,2,16,0,0,0,0,0,2,0
1528,359,2,19,147,3,29,0,20,0,0,0,0,5,3,29,0,0,0,0,0,5,0
1529,359,2,19,148,2,-1,0,2,0,0,0,0,2,2,-1,0,0,0,0,0,2,0
1530,359,2,19,151,1,4,0,4,0,0,0,0,3,1,4,0,0,0,0,0,3,0
1531,359,2,19,152,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
1532,361,3,19,6,7,72,1,24,1,1,24,0,8,6,48,1,0,0,1,1,9,1
1533,361,3,19,146,6,99,0,41,2,2,72,0,9,4,27,0,1,2,0,0,11,3
1534,361,3,19,147,3,35,1,20,5,1,20,1,2,2,15,0,1,0,0,1,7,1
1535,361,3,19,148,2,11,0,7,0,0,0,0,2,2,11,0,1,0,0,0,2,1
1536,361,3,19,149,2,13,0,9,1,0,0,0,3,2,13,0,0,0,0,0,4,0
1537,361,3,19,150,1,12,0,12,1,0,0,0,1,1,12,0,0,0,0,0,2,0
1538,361,3,19,151,6,113,0,54,3,1,22,0,5,5,91,0,0,0,0,0,8,0
1539,361,3,19,152,1,7,0,7,1,0,0,0,4,1,7,0,0,0,0,0,5,0
1540,363,4,19,6,2,29,0,26,1,1,26,0,1,1,3,0,0,0,0,0,2,0
1541,363,4,19,82,1,21,0,21,0,0,0,0,1,1,21,0,0,0,0,0,1,0
1542,363,4,19,122,6,41,0,9,0,0,0,0,8,6,41,0,0,0,0,0,8,0
1543,363,4,19,143,2,33,0,24,1,1,24,0,1,1,9,0,0,0,0,0,2,0
1544,363,4,19,145,5,33,0,9,0,0,0,0,5,5,33,0,1,0,0,0,5,1
1545,363,4,19,148,1,3,0,3,0,0,0,0,2,1,3,0,0,0,0,0,2,0
1546,363,4,19,151,1,9,0,9,0,0,0,0,1,1,9,0,1,0,0,0,1,1
1547,364,2,19,122,2,8,1,6,0,0,0,0,2,2,8,1,0,1,0,1,2,1
1548,364,2,19,143,3,30,0,19,0,0,0,0,3,3,30,0,0,0,0,0,3,0
1549,364,2,19,145,7,64,0,14,1,0,0,0,7,7,64,0,0,0,0,0,8,0
1550,364,2,19,146,1,16,0,16,0,0,0,0,2,1,16,0,1,0,0,0,2,1
1551,364,2,19,147,3,21,0,10,0,0,0,0,4,3,21,0,0,0,0,0,4,0
1552,364,2,19,148,6,41,0,11,0,0,0,0,6,6,41,0,0,0,0,0,6,0
1553,364,2,19,149,1,34,0,34,0,0,0,0,3,1,34,0,1,0,0,0,3,1
1554,364,2,19,150,4,42,0,17,0,0,0,0,5,4,42,0,0,0,0,0,5,0
1555,364,2,19,151,4,18,0,6,0,0,0,0,6,4,18,0,0,0,0,0,6,0
1556,364,2,19,152,2,41,0,29,0,0,0,0,2,2,41,0,0,0,0,0,2,0
1557,365,4,19,6,4,58,0,30,1,1,30,0,4,3,28,0,3,0,0,0,5,3
1558,365,4,19,82,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1559,365,4,19,122,1,26,0,26,0,0,0,0,2,1,26,0,0,0,0,0,2,0
1560,365,4,19,146,3,44,0,21,4,2,37,0,3,1,7,0,1,0,0,0,7,1
1561,365,4,19,147,1,11,0,11,0,0,0,0,3,1,11,0,0,0,0,0,3,0
1562,365,4,19,148,3,26,1,10,0,0,0,0,4,3,26,1,0,1,0,1,4,1
1563,365,4,19,149,1,3,0,3,1,0,0,0,2,1,3,0,0,0,0,0,3,0
1564,365,4,19,150,5,30,1,13,1,0,0,0,8,5,30,1,0,0,1,1,9,1
1565,365,4,19,151,2,16,0,11,1,0,0,0,3,2,16,0,0,0,0,0,4,0
1566,366,3,19,146,2,30,0,22,0,0,0,0,2,2,30,0,0,0,0,0,2,0
1567,367,2,19,82,3,8,0,4,0,0,0,0,4,3,8,0,0,0,0,0,4,0
1568,367,2,19,150,2,17,0,13,0,0,0,0,2,2,17,0,0,0,0,0,2,0
1569,367,2,19,151,2,11,0,9,0,0,0,0,4,2,11,0,0,0,0,0,4,0
1570,367,2,19,152,4,49,0,21,0,0,0,0,4,4,49,0,0,0,0,0,4,0
1571,368,4,19,122,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
1572,368,4,19,145,2,15,0,11,0,0,0,0,2,2,15,0,0,0,0,0,2,0
1573,368,4,19,151,1,6,0,6,0,0,0,0,2,1,6,0,0,0,0,0,2,0
1574,373,3,20,130,4,46,0,17,0,0,0,0,4,4,46,0,0,0,0,0,4,0
1575,373,3,20,141,9,116,0,19,2,2,37,0,10,7,79,0,1,1,1,0,12,3
1576,373,3,20,145,2,14,1,11,0,0,0,0,2,2,14,1,0,0,1,1,2,1
1577,373,3,20,153,6,69,0,23,3,2,40,0,4,4,29,0,0,0,0,0,7,0
1578,373,3,20,154,4,38,0,16,3,1,16,0,5,3,22,0,0,0,0,0,8,0
1579,373,3,20,157,3,42,0,16,0,0,0,0,5,3,42,0,0,0,0,0,5,0
1580,373,3,20,158,2,14,0,7,0,0,0,0,4,2,14,0,0,0,0,0,4,0
1581,374,2,20,7,5,17,0,9,0,0,0,0,5,5,17,0,0,0,0,0,5,0
1582,374,2,20,119,5,44,0,19,0,0,0,0,6,5,44,0,1,0,0,0,6,1
1583,374,2,20,141,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
1584,374,2,20,145,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1585,374,2,20,150,1,-2,0,-2,0,0,0,0,1,1,-2,0,0,0,0,0,1,0
1586,374,2,20,153,2,18,0,13,0,0,0,0,2,2,18,0,2,0,0,0,2,2
1587,374,2,20,154,2,22,0,18,0,0,0,0,3,2,22,0,0,0,0,0,3,0
1588,374,2,20,155,2,12,0,6,0,0,0,0,2,2,12,0,0,0,0,0,2,0
1589,374,2,20,156,2,26,0,14,0,0,0,0,3,2,26,0,0,0,0,0,3,0
1590,374,2,20,157,1,7,1,7,0,0,0,0,1,1,7,1,0,1,0,1,1,1
1591,375,2,20,7,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
1592,375,2,20,119,5,37,0,11,0,0,0,0,6,5,37,0,0,0,0,0,6,0
1593,375,2,20,130,2,6,0,3,0,0,0,0,3,2,6,0,1,0,0,0,3,1
1594,375,2,20,150,2,14,0,7,0,0,0,0,2,2,14,0,0,0,0,0,2,0
1595,375,2,20,153,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,3,1
1596,375,2,20,154,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1597,375,2,20,155,2,13,0,7,0,0,0,0,2,2,13,0,0,0,0,0,2,0
1598,375,2,20,158,2,17,0,10,0,0,0,0,3,2,17,0,0,0,0,0,3,0
1599,376,3,20,7,5,56,0,24,3,1,24,0,5,4,32,0,0,0,0,0,8,0
1600,376,3,20,119,11,105,0,22,5,1,22,0,11,10,83,0,0,1,0,0,16,1
1601,376,3,20,130,6,59,0,11,1,0,0,0,10,6,59,0,0,1,0,0,11,1
1602,376,3,20,141,10,189,1,41,5,5,130,1,7,5,59,0,0,0,1,0,12,1
1603,376,3,20,145,9,161,2,40,6,5,120,1,5,4,41,1,0,1,0,1,11,1
1604,376,3,20,150,8,119,0,39,3,2,42,0,8,6,77,0,2,0,0,0,11,2
1605,376,3,20,153,7,116,0,27,4,3,70,0,5,4,46,0,0,0,0,0,9,0
1606,376,3,20,154,7,88,1,24,5,2,44,0,8,5,44,1,2,0,0,1,13,2
1607,376,3,20,155,6,82,0,21,4,2,41,0,4,4,41,0,0,0,0,0,8,0
1608,376,3,20,156,4,68,0,29,6,1,29,0,6,3,39,0,0,0,0,0,12,0
1609,376,3,20,157,4,58,0,22,1,0,0,0,5,4,58,0,1,0,0,0,6,1
1610,376,3,20,158,5,68,1,24,7,2,45,1,6,3,23,0,2,0,0,0,13,2
1611,377,4,20,157,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
1612,379,2,20,7,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
1613,379,2,20,119,1,5,0,5,0,0,0,0,2,1,5,0,0,0,1,0,2,1
1614,379,2,20,130,3,8,0,4,0,0,0,0,4,3,8,0,0,0,0,0,4,0
1615,379,2,20,141,3,18,0,11,0,0,0,0,3,3,18,0,0,0,0,0,3,0
1616,379,2,20,145,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
1617,379,2,20,150,2,11,0,8,0,0,0,0,2,2,11,0,0,0,0,0,2,0
1618,379,2,20,153,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
1619,379,2,20,155,4,35,0,12,0,0,0,0,4,4,35,0,0,0,0,0,4,0
1620,379,2,20,156,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,0
1621,379,2,20,157,3,28,0,13,0,0,0,0,3,3,28,0,0,0,0,0,3,0
1622,379,2,20,158,3,11,1,8,0,0,0,0,3,3,11,1,1,1,0,1,3,2
1623,381,2,20,7,2,-1,0,4,0,0,0,0,2,2,-1,0,0,0,0,0,2,0
1624,381,2,20,119,3,83,1,74,0,0,0,0,3,3,83,1,0,0,1,0,3,1
1625,381,2,20,130,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
1626,381,2,20,153,1,54,1,54,0,0,0,0,1,1,54,1,0,0,0,0,1,0
1627,381,2,20,154,2,19,0,15,0,0,0,0,4,2,19,0,0,0,0,0,4,0
1628,381,2,20,156,4,64,1,41,0,0,0,0,4,4,64,1,0,0,0,0,4,0
1629,382,4,20,7,2,20,0,17,1,1,17,0,4,1,3,0,0,0,0,0,5,0
1630,382,4,20,130,2,23,0,20,1,1,20,0,3,1,3,0,0,0,0,0,4,0
1631,382,4,20,141,4,15,1,8,0,0,0,0,6,4,15,1,0,0,2,1,6,2
1632,382,4,20,145,2,25,0,13,0,0,0,0,3,3,38,0,0,0,0,0,3,0
1633,382,4,20,153,3,19,1,12,0,0,0,0,6,3,19,1,0,0,1,1,6,1
1634,382,4,20,154,2,13,0,10,0,0,0,0,3,2,13,0,0,0,0,0,3,0
1635,382,4,20,155,1,12,0,12,0,0,0,0,2,1,12,0,1,0,0,0,2,1
1636,382,4,20,156,3,34,0,15,1,0,0,0,5,3,34,0,0,0,0,0,6,0
1637,382,4,20,157,2,26,0,15,0,0,0,0,2,2,26,0,0,0,0,0,2,0
1638,382,4,20,158,2,17,0,9,0,0,0,0,3,2,17,0,0,0,0,0,3,0
1639,383,3,20,7,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,0
1640,383,3,20,141,2,9,0,6,0,0,0,0,2,2,9,0,0,0,0,0,2,0
1641,383,3,20,145,4,69,0,40,3,2,59,0,2,2,10,0,0,0,0,0,5,0
1642,383,3,20,156,1,14,0,14,0,0,0,0,1,1,14,0,0,0,0,0,1,0
1643,384,3,20,7,9,100,1,23,3,2,44,0,12,7,56,1,0,0,1,1,15,1
1644,384,3,20,119,2,26,0,22,2,1,22,0,2,1,4,0,0,0,1,0,4,1
1645,384,3,20,130,8,75,1,19,1,0,0,0,11,8,75,1,0,0,1,1,12,1
1646,384,3,20,150,6,72,1,21,2,2,39,0,4,4,33,1,0,0,1,1,6,1
1647,384,3,20,153,5,72,1,39,1,1,39,0,6,4,33,1,1,0,1,1,7,2
1648,384,3,20,154,5,42,0,19,1,1,19,0,8,4,23,0,0,0,0,0,9,0
1649,384,3,20,155,4,73,1,24,4,0,0,0,10,4,73,1,0,0,0,0,14,0
1650,384,3,20,156,3,40,0,23,1,0,0,0,5,3,40,0,0,0,0,0,6,0
1651,384,3,20,157,5,66,0,24,2,2,42,0,4,3,24,0,0,0,1,0,6,1
1652,384,3,20,158,9,96,0,32,2,2,52,0,8,7,44,0,1,0,1,0,10,2
1653,386,2,21,160,2,11,0,10,0,0,0,0,2,2,11,0,1,1,0,0,2,2
1654,386,2,21,164,3,19,0,7,0,0,0,0,3,3,19,0,0,0,0,0,3,0
1655,390,4,21,81,5,66,1,21,4,2,41,1,3,3,25,0,1,0,0,1,7,1
1656,390,4,21,148,6,61,0,19,1,1,19,0,5,5,42,0,0,0,0,0,6,0
1657,390,4,21,155,1,17,0,17,1,0,0,0,3,1,17,0,0,0,1,0,4,1
1658,390,4,21,160,3,31,0,12,0,0,0,0,4,3,31,0,0,1,0,0,4,1
1659,390,4,21,161,4,37,0,13,0,0,0,0,5,4,37,0,0,0,0,0,5,0
1660,390,4,21,163,1,4,0,4,0,0,0,0,2,1,4,0,0,1,0,0,2,1
1661,390,4,21,164,1,13,0,13,0,0,0,0,1,1,13,0,0,0,0,0,1,0
1662,392,3,21,81,6,76,0,22,5,2,39,0,5,4,37,0,0,1,0,0,10,1
1663,392,3,21,100,1,4,0,4,2,0,0,0,3,1,4,0,2,0,0,0,5,2
1664,392,3,21,131,5,45,1,17,0,0,0,0,6,5,45,1,1,0,0,1,6,1
1665,392,3,21,142,6,58,1,18,0,0,0,0,7,6,58,1,0,1,0,1,7,1
1666,392,3,21,148,3,38,1,17,2,1,17,1,4,2,21,0,1,0,0,1,6,1
1667,392,3,21,155,3,72,0,29,2,1,29,0,2,2,43,0,0,0,0,0,4,0
1668,392,3,21,159,5,70,0,30,2,1,30,0,5,4,40,0,0,0,0,0,7,0
1669,392,3,21,160,2,31,0,17,1,1,17,0,5,1,14,0,2,1,0,0,6,3
1670,392,3,21,161,3,33,0,16,1,1,16,0,5,2,17,0,0,0,0,0,6,0
1671,392,3,21,162,6,77,0,38,2,1,38,0,5,5,39,0,1,0,0,0,7,1
1672,392,3,21,163,1,4,0,4,0,0,0,0,2,1,4,0,0,0,0,0,2,0
1673,392,3,21,164,4,38,1,13,2,0,0,0,4,4,38,1,0,0,1,1,6,1
1674,393,3,21,81,1,13,0,13,0,0,0,0,1,1,13,0,0,0,0,0,1,0
1675,393,3,21,131,2,41,0,24,2,1,17,0,2,1,24,0,0,0,0,0,4,0
1676,393,3,21,148,2,18,0,12,3,0,0,0,2,2,18,0,0,0,0,0,5,0
1677,393,3,21,160,1,7,0,7,2,0,0,0,1,1,7,0,0,0,0,0,3,0
1678,393,3,21,161,2,22,0,15,1,0,0,0,2,2,22,0,0,0,0,0,3,0
1679,393,3,21,163,6,87,0,24,2,1,21,0,6,6,73,0,0,0,0,0,8,0
1680,393,3,21,164,3,52,1,22,6,2,41,1,5,1,11,0,0,0,1,0,11,1
1681,394,2,21,81,3,14,0,15,0,0,0,0,4,3,14,0,0,0,0,0,4,0
1682,394,2,21,100,2,5,0,3,0,0,0,0,3,2,5,0,0,0,0,0,3,0
1683,394,2,21,148,1,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,0,0,1,0
1684,394,2,21,155,1,17,0,17,0,0,0,0,3,1,17,0,0,0,0,0,3,0
1685,394,2,21,159,2,9,0,7,0,0,0,0,5,2,9,0,0,0,0,0,5,0
1686,394,2,21,160,3,22,0,8,0,0,0,0,5,3,22,0,1,0,0,0,5,1
1687,394,2,21,161,6,42,0,13,0,0,0,0,6,6,42,0,0,0,0,0,6,0
1688,394,2,21,162,2,-2,0,4,0,0,0,0,4,2,-2,0,0,0,0,0,4,0
1689,394,2,21,163,4,20,0,14,0,0,0,0,8,5,34,0,0,0,0,0,8,0
1690,394,2,21,164,3,9,0,8,0,0,0,0,3,3,9,0,0,0,0,0,3,0
1691,395,3,21,81,1,9,0,9,3,0,0,0,4,1,9,0,0,0,0,0,7,0
1692,395,3,21,100,4,56,0,26,2,0,0,0,5,4,56,0,0,0,0,0,7,0
1693,395,3,21,142,3,26,0,13,1,0,0,0,4,3,26,0,0,0,0,0,5,0
1694,395,3,21,148,6,86,0,28,2,1,28,0,10,5,58,0,0,0,0,0,12,0
1695,395,3,21,155,2,38,0,22,1,1,22,0,3,1,16,0,0,0,0,0,4,0
1696,395,3,21,159,4,61,0,28,0,0,0,0,5,4,61,0,1,0,0,0,5,1
1697,395,3,21,160,2,8,0,6,0,0,0,0,4,2,8,0,0,0,0,0,4,0
1698,395,3,21,161,2,15,0,9,2,0,0,0,6,2,15,0,1,0,0,0,8,1
1699,395,3,21,162,2,9,1,5,2,0,0,0,2,2,9,1,0,0,1,1,4,1
1700,395,3,21,163,2,24,0,17,1,1,17,0,2,1,7,0,0,0,0,0,3,0
1701,395,3,21,164,2,18,0,10,0,0,0,0,2,2,18,0,0,0,0,0,2,0
1702,396,2,21,142,2,18,0,9,0,0,0,0,3,2,18,0,1,0,0,0,3,1
1703,398,4,21,100,5,53,0,17,1,0,0,0,7,5,53,0,0,0,0,0,8,0
1704,398,4,21,131,2,7,1,4,0,0,0,0,3,2,7,1,0,0,1,1,3,1
1705,398,4,21,142,2,16,1,9,0,0,0,0,4,2,16,1,0,1,0,1,4,1
1706,398,4,21,159,3,27,0,10,0,0,0,0,5,3,27,0,0,0,0,0,5,0
1707,398,4,21,164,3,50,0,23,1,1,16,0,4,2,34,0,0,0,0,0,5,0
1708,400,3,21,160,4,57,0,17,2,2,33,0,3,2,24,0,1,0,0,0,5,1
1709,402,3,21,81,2,29,0,21,2,1,21,0,2,1,8,0,0,0,0,0,4,0
1710,402,3,21,100,1,12,0,12,2,0,0,0,1,1,12,0,1,0,0,0,3,1
1711,402,3,21,131,2,40,0,35,1,1,35,0,1,1,5,0,0,0,0,0,2,0
1712,402,3,21,142,2,25,0,15,0,0,0,0,3,2,25,0,0,0,0,0,3,0
1713,402,3,21,148,2,13,0,17,1,1,17,0,2,1,-4,0,0,0,0,0,3,0
1714,402,3,21,155,8,132,0,52,2,1,21,0,8,7,111,0,1,0,0,0,10,1
1715,402,3,21,160,3,27,0,18,3,1,18,0,5,2,9,0,1,1,0,0,8,2
1716,402,3,21,161,4,17,0,6,0,0,0,0,6,4,17,0,0,0,0,0,6,0
1717,402,3,21,162,4,60,0,28,1,1,28,0,3,3,32,0,0,0,0,0,4,0
1718,404,2,22,11,2,11,0,6,0,0,0,0,2,2,11,0,0,0,0,0,2,0
1719,404,2,22,51,6,59,0,31,1,1,31,0,5,5,28,0,1,0,0,0,6,1
1720,404,2,22,129,3,29,0,20,0,0,0,0,5,3,29,0,0,0,0,0,5,0
1721,404,2,22,136,3,18,0,13,0,0,0,0,5,3,18,0,0,0,0,0,5,0
1722,404,2,22,147,3,19,1,8,0,0,0,0,5,3,19,1,2,0,1,1,5,3
1723,404,2,22,153,1,5,0,5,0,0,0,0,1,1,5,0,0,0,0,0,1,0
1724,404,2,22,166,6,51,0,25,1,1,25,0,8,5,26,0,1,0,0,0,9,1
1725,404,2,22,167,4,40,0,16,0,0,0,0,5,4,40,0,0,0,0,0,5,0
1726,404,2,22,168,4,31,0,12,0,0,0,0,5,4,31,0,1,0,0,0,5,1
1727,404,2,22,169,2,11,0,6,0,0,0,0,2,2,11,0,0,0,0,0,2,0
1728,405,3,22,11,4,82,1,28,3,3,73,1,1,1,9,0,0,0,0,0,4,0
1729,405,3,22,51,5,50,0,22,3,1,22,0,7,4,28,0,1,0,0,0,10,1
1730,405,3,22,129,3,36,0,22,1,1,22,0,2,2,14,0,0,0,0,0,3,0
1731,405,3,22,136,2,36,0,24,2,0,0,0,2,2,36,0,0,0,0,0,4,0
1732,405,3,22,147,3,63,0,36,1,1,36,0,5,2,27,0,1,0,0,0,6,1
1733,405,3,22,153,5,110,0,57,1,1,57,0,7,4,53,0,1,0,0,0,8,1
1734,405,3,22,159,2,25,1,18,1,0,0,0,4,2,25,1,1,0,0,1,5,1
1735,405,3,22,166,6,111,0,23,4,3,63,0,6,3,48,0,0,0,0,0,10,0
1736,405,3,22,167,4,49,0,20,0,0,0,0,5,4,49,0,1,0,0,0,5,1
1737,405,3,22,168,4,56,0,17,4,2,33,0,4,2,23,0,0,0,1,0,8,1
1738,405,3,22,169,3,16,1,8,0,0,0,0,5,3,16,1,0,0,1,1,5,1
1739,406,3,22,51,5,31,0,12,0,0,0,0,6,5,31,0,1,0,0,0,6,1
1740,406,3,22,129,3,38,0,18,1,1,18,0,2,2,20,0,0,0,0,0,3,0
1741,406,3,22,136,5,90,1,40,2,2,71,1,6,3,19,0,0,0,0,0,8,0
1742,406,3,22,147,9,56,0,16,1,1,16,0,10,8,40,0,1,0,1,0,11,2
1743,406,3,22,153,7,77,1,32,1,1,32,0,7,6,45,1,2,0,1,1,8,3
1744,406,3,22,159,8,74,0,19,2,1,18,0,8,7,56,0,0,0,0,0,10,0
1745,406,3,22,165,3,17,0,13,1,0,0,0,5,3,17,0,0,0,0,0,6,0
1746,406,3,22,166,2,23,0,14,0,0,0,0,3,2,23,0,0,0,0,0,3,0
1747,406,3,22,167,6,94,1,50,3,2,68,1,4,4,26,0,1,0,0,0,7,1
1748,406,3,22,168,5,50,0,14,1,0,0,0,6,5,50,0,0,0,0,0,7,0
1749,407,4,22,11,6,47,2,11,0,0,0,0,10,6,47,2,1,1,2,2,10,4
1750,407,4,22,51,8,86,1,17,2,0,0,0,10,9,102,1,1,0,0,1,12,1
1751,407,4,22,129,7,83,1,27,1,1,27,0,6,6,56,1,1,0,1,1,7,2
1752,407,4,22,136,10,76,2,15,1,0,0,0,12,10,76,2,1,0,1,2,13,2
1753,407,4,22,147,2,36,0,23,1,1,23,0,4,1,13,0,3,0,0,0,5,3
1754,407,4,22,153,8,82,0,17,0,0,0,0,10,8,82,0,2,0,0,0,10,2
1755,407,4,22,159,6,54,0,15,1,0,0,0,7,6,54,0,0,0,0,0,8,0
1756,407,4,22,165,10,118,2,23,3,1,20,0,10,9,98,2,1,1,1,2,13,3
1757,407,4,22,167,5,59,1,22,1,1,22,1,5,4,37,0,0,1,0,0,6,1
1758,407,4,22,168,3,29,0,13,0,0,0,0,3,3,29,0,0,0,0,0,3,0
1759,409,4,22,11,2,22,0,17,0,0,0,0,2,2,22,0,0,0,0,0,2,0
1760,409,4,22,51,1,12,1,12,0,0,0,0,1,1,12,1,1,0,0,1,1,1
1761,409,4,22,147,3,53,0,37,0,0,0,0,3,3,53,0,0,0,0,0,3,0
1762,409,4,22,159,2,48,1,34,1,1,34,1,1,1,14,0,0,0,0,0,2,0
1763,409,4,22,165,1,-1,0,-1,0,0,0,0,2,1,-1,0,0,1,0,0,2,1
1764,409,4,22,166,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
1765,409,4,22,167,1,2,1,2,0,0,0,0,1,1,2,1,0,0,1,1,1,1
1766,409,4,22,169,1,17,0,17,2,1,17,0,0,0,0,0,0,0,0,0,2,0
1767,410,2,22,11,2,15,0,13,0,0,0,0,2,2,15,0,0,0,1,0,2,1
1768,410,2,22,129,1,10,0,10,0,0,0,0,2,1,10,0,0,0,0,0,2,0
1769,410,2,22,136,3,19,0,8,0,0,0,0,5,3,19,0,0,0,0,0,5,0
1770,410,2,22,153,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
1771,410,2,22,165,3,21,0,13,0,0,0,0,4,3,21,0,0,0,0,0,4,0
1772,410,2,22,166,2,13,0,10,0,0,0,0,3,2,13,0,0,0,0,0,3,0
1773,410,2,22,167,1,3,0,3,0,0,0,0,2,1,3,0,0,0,0,0,2,0
1774,410,2,22,168,7,30,0,11,0,0,0,0,7,7,30,0,2,0,0,0,7,2
